2460268.708333333, A.D. 2023-Nov-20 05:00:00.0000,  1.952580136646949E-01,  6.651382325471376E+03,  4.993436891563083E+01,  2.663993708161974E+01,  3.158394398602848E+02,  2.460268735038631E+06,  4.814028307949623E-02,  2.489241085242090E+02,  2.300760580347097E+02,  8.265235862442003E+03,  9.879089399412631E+03,  7.478144642513126E+03,
2460268.722222222, A.D. 2023-Nov-20 05:20:00.0000,  1.956415701413507E-01,  6.642736106416091E+03,  4.991152368537013E+01,  2.661289542099336E+01,  3.160724124728931E+02,  2.460268735056638E+06,  4.819982304000169E-02,  3.065515281350532E+02,  2.859567716650998E+02,  8.258427909537078E+03,  9.874119712658066E+03,  7.468907089165683E+03,
2460268.736111111, A.D. 2023-Nov-20 05:40:00.0000,  1.958242435396345E-01,  6.644736182730712E+03,  4.992373483666488E+01,  2.653933813382223E+01,  3.160179994571607E+02,  2.460268735043923E+06,  4.816165109250595E-02,  4.440748137025913E+00,  6.728781328775441E+00,  8.262790974920672E+03,  9.880845767110632E+03,  7.474826793386590E+03,
2460268.750000000, A.D. 2023-Nov-20 06:00:00.0000,  1.954052540544106E-01,  6.646907788351510E+03,  4.992212924211633E+01,  2.653798024385071E+01,  3.161407095226428E+02,  2.460268735058261E+06,  4.817567677802435E-02,  6.219317265079545E+01,  8.398664559635712E+01,  8.261187165148363E+03,  9.875466541945218E+03,  7.472650600400415E+03,
2460268.763888889, A.D. 2023-Nov-20 06:20:00.0000,  1.957885031779399E-01,  6.640327307139901E+03,  4.990491272441687E+01,  2.647773962235370E+01,  3.160538788830769E+02,  2.460268735053336E+06,  4.821283871540982E-02,  1.201170702056117E+02,  1.371448214694821E+02,  8.256941530157135E+03,  9.873555753174369E+03,  7.466890761711911E+03,
2460268.777777778, A.D. 2023-Nov-20 06:40:00.0000,  1.954302781448508E-01,  6.646527353435386E+03,  4.991939200341204E+01,  2.642163682417829E+01,  3.162198619811732E+02,  2.460268735066245E+06,  4.817756538894994E-02,  1.777885360368753E+02,  1.784822508296903E+02,  8.260971265622638E+03,  9.875415177809891E+03,  7.472357664685356E+03,
2460268.791666667, A.D. 2023-Nov-20 07:00:00.0000,  1.951203005484834E-01,  6.652282943796205E+03,  4.993405347161732E+01,  2.639919784429591E+01,  3.160731868168231E+02,  2.460268821525936E+06,  4.814286238850411E-02,  2.357990766833022E+02,  2.197522672576882E+02,  8.264940646818883E+03,  9.877598349841559E+03,  7.477743992346481E+03,
2460268.805555556, A.D. 2023-Nov-20 07:20:00.0000,  1.957526049305976E-01,  6.643979856601651E+03,  4.991799738370955E+01,  2.638218422305834E+01,  3.161891724647840E+02,  2.460268821519695E+06,  4.817631198188294E-02,  2.935503333453238E+02,  2.713452107730237E+02,  8.261114549246766E+03,  9.878249241891881E+03,  7.472552073628647E+03,
2460268.819444444, A.D. 2023-Nov-20 07:40:00.0000,  1.954107563650721E-01,  6.644500575498841E+03,  4.991336470573330E+01,  2.630625479703312E+01,  3.162152604049123E+02,  2.460268821519675E+06,  4.820136479516913E-02,  3.513575013552318E+02,  3.469440627606426E+02,  8.258251807444869E+03,  9.872003039390896E+03,  7.468668190824343E+03,
2460268.833333333, A.D. 2023-Nov-20 08:00:00.0000,  1.956086935961872E-01,  6.647476198715601E+03,  4.992858111271709E+01,  2.629986456079972E+01,  3.164052953129749E+02,  2.460268821545506E+06,  4.815122969326563E-02,  4.904050049858105E+01,  6.876498222235797E+01,  8.263983145758290E+03,  9.880490092800977E+03,  7.476444574588905E+03,
2460268.847222222, A.D. 2023-Nov-20 08:20:00.0000,  1.956802089813502E-01,  6.640993842899451E+03,  4.990476952041892E+01,  2.625064792708159E+01,  3.162232717473782E+02,  2.460268821520634E+06,  4.821531772997090E-02,  1.070677624891206E+02,  1.266788905705356E+02,  8.256658504559247E+03,  9.872323166219045E+03,  7.466506847806628E+03,
2460268.861111111, A.D. 2023-Nov-20 08:40:00.0000,  1.955932551827719E-01,  6.644303628562216E+03,  4.991443895538864E+01,  2.618860984712277E+01,  3.164101307532768E+02,  2.460268821548264E+06,  4.818710843120521E-02,  1.647146167679521E+02,  1.694847436198702E+02,  8.259880553428093E+03,  9.875457478293971E+03,  7.470877828537014E+03,
2460268.875000000, A.D. 2023-Nov-20 09:00:00.0000,  1.950634714098154E-01,  6.652239609393639E+03,  4.993206493454908E+01,  2.615909946262374E+01,  3.163213813031841E+02,  2.460268908013736E+06,  4.814843169630699E-02,  2.226620483988131E+02,  2.099302395759050E+02,  8.264303299844996E+03,  9.876366990296354E+03,  7.476879045005575E+03,
2460268.888888889, A.D. 2023-Nov-20 09:20:00.0000,  1.956991796339007E-01,  6.646113363471466E+03,  4.992417495876474E+01,  2.614699209271340E+01,  3.163091006208140E+02,  2.460268907984654E+06,  4.815791403333649E-02,  2.805455035056065E+02,  2.580615841852152E+02,  8.263218431688665E+03,  9.880323499905864E+03,  7.475406840728113E+03,
2460268.902777778, A.D. 2023-Nov-20 09:40:00.0000,  1.951932242067586E-01,  6.643891191977355E+03,  4.990576478479019E+01,  2.608083128768364E+01,  3.164788481376755E+02,  2.460268908006090E+06,  4.822754845316589E-02,  3.382143543921841E+02,  3.275814288360438E+02,  8.255262495061548E+03,  9.866633798145742E+03,  7.464613308088810E+03,
2460268.916666667, A.D. 2023-Nov-20 10:00:00.0000,  1.959098861106413E-01,  6.646897929228780E+03,  4.993277880059941E+01,  2.605682515846757E+01,  3.166168673094373E+02,  2.460268908024052E+06,  4.813046817115565E-02,  3.594007331982606E+01,  5.211231782333512E+01,  8.266359471922797E+03,  9.885821014616813E+03,  7.479669608028998E+03,
2460268.930555556, A.D. 2023-Nov-20 10:20:00.0000,  1.955304565702291E-01,  6.642443161642226E+03,  4.990667286491649E+01,  2.602335304610722E+01,  3.164204508317794E+02,  2.460268907991634E+06,  4.821300008109208E-02,  9.399234421164124E+01,  1.154583837043932E+02,  8.256923106526658E+03,  9.871403051411089E+03,  7.466865770528620E+03,
2460268.944444444, A.D. 2023-Nov-20 10:40:00.0000,  1.957270929517469E-01,  6.642350172575236E+03,  4.990986248648147E+01,  2.595734837359404E+01,  3.165806706099575E+02,  2.460268908023217E+06,  4.819633617932312E-02,  1.516639433987947E+02,  1.603814553025972E+02,  8.258826219763141E+03,  9.875302266951046E+03,  7.469447442240326E+03,
2460268.958333333, A.D. 2023-Nov-20 11:00:00.0000,  1.950915308307635E-01,  6.651318678312346E+03,  4.992876259837185E+01,  2.592015433505922E+01,  3.165707042225021E+02,  2.460268994498943E+06,  4.815591375352441E-02,  2.095268006914667E+02,  2.004835673670758E+02,  8.263447252800453E+03,  9.875575827288561E+03,  7.475717350989991E+03,
2460268.972222222, A.D. 2023-Nov-20 11:20:00.0000,  1.955339729504500E-01,  6.648511611343152E+03,  4.992884439974336E+01,  2.590860962763701E+01,  3.164594696228817E+02,  2.460268994455990E+06,  4.814668961742436E-02,  2.675103261975730E+02,  2.458839102584637E+02,  8.264502648703707E+03,  9.880493686064261E+03,  7.477149578934197E+03,
2460268.986111111, A.D. 2023-Nov-20 11:40:00.0000,  1.952890051369402E-01,  6.642940359935132E+03,  4.990364788169662E+01,  2.585859118255152E+01,  3.167302393439747E+02,  2.460268994489437E+06,  4.822929233014723E-02,  3.250874245558198E+02,  3.093205575935143E+02,  8.255063497753728E+03,  9.867186635572325E+03,  7.464343402255785E+03,
2460269.000000000, A.D. 2023-Nov-20 12:00:00.0000,  1.961020700279818E-01,  6.645725869269691E+03,  4.993224867636402E+01,  2.581098164984144E+01,  3.167552729853379E+02,  2.460268994489457E+06,  4.812594250174357E-02,  2.291328722419027E+01,  3.410163462381981E+01,  8.266877698641434E+03,  9.888029528013178E+03,  7.480372981515270E+03,
2460269.013888889, A.D. 2023-Nov-20 12:20:00.0000,  1.953982254913989E-01,  6.644349005566220E+03,  4.991072377504565E+01,  2.579470769371415E+01,  3.166537221601382E+02,  2.460268994468744E+06,  4.820414024150545E-02,  8.088175109495761E+01,  1.032908961229925E+02,  8.257934814553646E+03,  9.871520623541073E+03,  7.468238167849894E+03,
2460269.027777778, A.D. 2023-Nov-20 12:40:00.0000,  1.958045347521150E-01,  6.640936274256837E+03,  4.990604882325918E+01,  2.572771949192600E+01,  3.167373388543486E+02,  2.460268994492285E+06,  4.820476582028541E-02,  1.386304764529133E+02,  1.510529912380057E+02,  8.257863369336255E+03,  9.874790464415673E+03,  7.468141248567288E+03,
2460269.041666667, A.D. 2023-Nov-20 13:00:00.0000,  1.951915592623857E-01,  6.649696442697448E+03,  4.992452198923951E+01,  2.568269320310382E+01,  3.168101874004248E+02,  2.460269080979077E+06,  4.816455700940429E-02,  1.964046376796786E+02,  1.912983656400195E+02,  8.262458625064794E+03,  9.875220807432139E+03,  7.474375813935314E+03,
2460269.055555556, A.D. 2023-Nov-20 13:20:00.0000,  1.953348924613523E-01,  6.650582269300963E+03,  4.993151488138009E+01,  2.566844015385159E+01,  3.166483115048629E+02,  2.460269080934361E+06,  4.814207065548514E-02,  2.544374966680293E+02,  2.346023338229658E+02,  8.265031262066423E+03,  9.879480254831882E+03,  7.477866969541803E+03,
2460269.069444444, A.D. 2023-Nov-20 13:40:00.0000,  1.955338265024440E-01,  6.642481074665179E+03,  4.990663108967379E+01,  2.563464468534308E+01,  3.169159949474841E+02,  2.460269080960956E+06,  4.821228436225840E-02,  3.120274960494598E+02,  2.925470778370360E+02,  8.257004823193301E+03,  9.871528571721425E+03,  7.466976617308256E+03,
2460269.083333333, A.D. 2023-Nov-20 14:00:00.0000,  1.959797606218853E-01,  6.644864153585885E+03,  4.992594749334940E+01,  2.556696279119661E+01,  3.168621993815313E+02,  2.460269080948379E+06,  4.814629013755151E-02,  9.921025936084062E+00,  1.499318986593196E+01,  8.264548363515685E+03,  9.884232573445486E+03,  7.477211618413344E+03,
2460269.097222222, A.D. 2023-Nov-20 14:20:00.0000,  1.953625288791258E-01,  6.646164596306939E+03,  4.991660993554695E+01,  2.556326645601952E+01,  3.169192304403249E+02,  2.460269080952134E+06,  4.818759569955568E-02,  6.773901978024195E+01,  8.998164304601261E+01,  8.259824871253777E+03,  9.873485146200615E+03,  7.470802283736257E+03,
2460269.111111111, A.D. 2023-Nov-20 14:40:00.0000,  1.958072335891108E-01,  6.640278452738606E+03,  4.990339801139618E+01,  2.549946415487746E+01,  3.168896219090728E+02,  2.460269080957531E+06,  4.821168643600174E-02,  1.256044246986644E+02,  1.413668186490563E+02,  8.257073092529987E+03,  9.873867732321367E+03,  7.467069223514499E+03,
2460269.125000000, A.D. 2023-Nov-20 15:00:00.0000,  1.953396264908622E-01,  6.647618279987650E+03,  4.991971602137006E+01,  2.544691515384932E+01,  3.170322328507065E+02,  2.460269167452491E+06,  4.817384694309128E-02,  1.833033762334702E+02,  1.822676833524403E+02,  8.261396359059252E+03,  9.875174438130854E+03,  7.472934441488036E+03,
2460269.138888889, A.D. 2023-Nov-20 15:20:00.0000,  1.951670030001910E-01,  6.651923444505619E+03,  4.993215638268084E+01,  2.542766619062121E+01,  3.168701472355884E+02,  2.460269167417862E+06,  4.814257476914088E-02,  2.413332107013666E+02,  2.240345834863741E+02,  8.264973565077624E+03,  9.878023685649629E+03,  7.477788666815511E+03,
2460269.152777778, A.D. 2023-Nov-20 15:40:00.0000,  1.957142878297503E-01,  6.643164460318842E+03,  4.991251691366720E+01,  2.540627212895998E+01,  3.170456214548929E+02,  2.460269167423276E+06,  4.818862575187792E-02,  2.990235102544317E+02,  2.773255950627821E+02,  8.259707165993555E+03,  9.876249871668268E+03,  7.470642592167525E+03,
2460269.166666667, A.D. 2023-Nov-20 16:00:00.0000,  1.955889302098031E-01,  6.644568194626001E+03,  4.991586980760103E+01,  2.532977337147231E+01,  3.170200676734175E+02,  2.460269167415215E+06,  4.818461906990345E-02,  3.568836793803024E+02,  3.552787693207953E+02,  8.260165037707658E+03,  9.875761880789316E+03,  7.471263796393884E+03,
2460269.180555556, A.D. 2023-Nov-20 16:20:00.0000,  1.954890841858261E-01,  6.647247758782759E+03,  4.992332199315552E+01,  2.532754610083547E+01,  3.171934828501512E+02,  2.460269167438142E+06,  4.816445263252230E-02,  5.458691722117975E+01,  7.536004451991970E+01,  8.262470562075185E+03,  9.877693365367610E+03,  7.474392011608071E+03,
2460269.194444444, A.D. 2023-Nov-20 16:40:00.0000,  1.957316779867017E-01,  6.640501644652431E+03,  4.990231158053665E+01,  2.527214709396149E+01,  3.170499775517125E+02,  2.460269167421762E+06,  4.821605001467379E-02,  1.125728940426170E+02,  1.311734335359532E+02,  8.256574905287183E+03,  9.872648165921935E+03,  7.466393449700665E+03,
2460269.208333333, A.D. 2023-Nov-20 17:00:00.0000,  1.955057230416672E-01,  6.645367203102961E+03,  4.991471331579637E+01,  2.521291983383706E+01,  3.172330088104737E+02,  2.460269167443334E+06,  4.818340415516507E-02,  1.702269542780288E+02,  1.732865442068488E+02,  8.260303887092967E+03,  9.875240571082973E+03,  7.471452179690160E+03,
2460269.222222222, A.D. 2023-Nov-20 17:20:00.0000,  1.950697224709262E-01,  6.652348197771786E+03,  4.993098384582689E+01,  2.518717292455194E+01,  3.171129234044631E+02,  2.460269253903432E+06,  4.814669192861649E-02,  2.282101512998380E+02,  2.140256241647403E+02,  8.264502384222349E+03,  9.876656570672912E+03,  7.477149220007579E+03,
2460269.236111111, A.D. 2023-Nov-20 17:40:00.0000,  1.957336777602672E-01,  6.644947817323661E+03,  4.991899086700641E+01,  2.517310403945257E+01,  3.171598996849687E+02,  2.460269253884184E+06,  4.816748600767830E-02,  2.860343209299992E+02,  2.635183172706251E+02,  8.262123669207871E+03,  9.879299521092082E+03,  7.473921307468964E+03,
2460269.250000000, A.D. 2023-Nov-20 18:00:00.0000,  1.952480036967209E-01,  6.644184784919119E+03,  4.990646695942338E+01,  2.510111245501354E+01,  3.172615451961938E+02,  2.460269253895771E+06,  4.821942834287628E-02,  3.437695989971361E+02,  3.356610927978079E+02,  8.256189255124491E+03,  9.868193725329864E+03,  7.465870342554254E+03,
2460269.263888889, A.D. 2023-Nov-20 18:20:00.0000,  1.957652120766756E-01,  6.647183944323961E+03,  4.992894674619539E+01,  2.508671050266947E+01,  3.174345621037599E+02,  2.460269253919233E+06,  4.814035115600605E-02,  4.146705151237951E+01,  5.932102394965844E+01,  8.265228070384965E+03,  9.883272196445967E+03,  7.478134067476280E+03,
2460269.277777778, A.D. 2023-Nov-20 18:40:00.0000,  1.955961262349714E-01,  6.641588292885098E+03,  4.990315150904575E+01,  2.504508898749414E+01,  3.172321687826103E+02,  2.460269253888196E+06,  4.821640441588606E-02,  9.952154679411935E+01,  1.203040069979262E+02,  8.256534446805943E+03,  9.871480600726787E+03,  7.466338570061215E+03,
2460269.291666667, A.D. 2023-Nov-20 19:00:00.0000,  1.956579180966055E-01,  6.643238815588065E+03,  4.990988464719436E+01,  2.498072173599530E+01,  3.174125697197044E+02,  2.460269253919211E+06,  4.819288279494152E-02,  1.571753123038022E+02,  1.642473737624444E+02,  8.259220753273919E+03,  9.875202690959773E+03,  7.469982684617214E+03,
2460269.305555556, A.D. 2023-Nov-20 19:20:00.0000,  1.950574121705755E-01,  6.651849946906324E+03,  4.992832154571822E+01,  2.494758016680497E+01,  3.173630478639773E+02,  2.460269340387851E+06,  4.815320624157069E-02,  2.150824259703114E+02,  2.044420910707858E+02,  8.263757002649634E+03,  9.875664058392944E+03,  7.476137688401978E+03,
2460269.319444444, A.D. 2023-Nov-20 19:40:00.0000,  1.956115674714737E-01,  6.647302345593645E+03,  4.992445964100538E+01,  2.493611631718639E+01,  3.172941597901111E+02,  2.460269340349861E+06,  4.815286066478952E-02,  2.730249559544572E+02,  2.509106885164100E+02,  8.263796540060152E+03,  9.880290734526658E+03,  7.476191342111482E+03,
2460269.333333333, A.D. 2023-Nov-20 20:00:00.0000,  1.952076002002600E-01,  6.643300631882196E+03,  4.990164484109853E+01,  2.487798260714924E+01,  3.175287542425540E+02,  2.460269340379837E+06,  4.823268704494835E-02,  3.306350770722608E+02,  3.168807453203663E+02,  8.254676154416069E+03,  9.866051676949941E+03,  7.463818046556555E+03,
2460269.347222222, A.D. 2023-Nov-20 20:20:00.0000,  1.960398140571511E-01,  6.646190092055458E+03,  4.993093181510572E+01,  2.484169651782482E+01,  3.176055780264052E+02,  2.460269340388152E+06,  4.812649036372350E-02,  2.841694251458895E+01,  4.187509915101256E+01,  8.266814959575517E+03,  9.887439827095575E+03,  7.480287826501445E+03,
2460269.361111111, A.D. 2023-Nov-20 20:40:00.0000,  1.954465222280623E-01,  6.643321950439202E+03,  4.990614791943999E+01,  2.481729594467516E+01,  3.174477114839968E+02,  2.460269340359787E+06,  4.821097801907749E-02,  8.643815774975651E+01,  1.085716518289320E+02,  8.257153979169483E+03,  9.870986007899764E+03,  7.467178945375158E+03,
2460269.375000000, A.D. 2023-Nov-20 21:00:00.0000,  1.957662920827198E-01,  6.641518277173971E+03,  4.990561166629240E+01,  2.475024689876526E+01,  3.175748669452313E+02,  2.460269340388525E+06,  4.820186769033776E-02,  1.441443803300570E+02,  1.550355814422115E+02,  8.258194367870348E+03,  9.874870458566726E+03,  7.468590269421516E+03,
2460269.388888889, A.D. 2023-Nov-20 21:20:00.0000,  1.951247539782847E-01,  6.650553769721305E+03,  4.992453127976561E+01,  2.470930254056130E+01,  3.176083408978791E+02,  2.460269426868320E+06,  4.816123993232137E-02,  2.019626102394160E+02,  1.951658582435515E+02,  8.262838002029792E+03,  9.875122234338280E+03,  7.474890607174780E+03,
2460269.402777778, A.D. 2023-Nov-20 21:40:00.0000,  1.954196040681933E-01,  6.649596094866941E+03,  4.992812603593485E+01,  2.469669175905446E+01,  3.174648648054667E+02,  2.460269426822624E+06,  4.814517691369669E-02,  2.599796138956812E+02,  2.392841206879333E+02,  8.264675759550244E+03,  9.879755424233546E+03,  7.477384508220275E+03,
2460269.416666667, A.D. 2023-Nov-20 22:00:00.0000,  1.954117657716291E-01,  6.642487708833070E+03,  4.990239950819171E+01,  2.465527107822304E+01,  3.177471248494572E+02,  2.460269426854654E+06,  4.822318532620545E-02,  3.175519226592976E+02,  2.994632099572732E+02,  8.255760432792626E+03,  9.869033156752181E+03,  7.465288689761619E+03,
2460269.430555556, A.D. 2023-Nov-20 22:20:00.0000,  1.960762318084503E-01,  6.645112587427378E+03,  4.992730375165454E+01,  2.459608531433817E+01,  3.177176062020627E+02,  2.460269426845998E+06,  4.813492559408884E-02,  1.542752310139304E+01,  2.319878511150051E+01,  8.265849139372700E+03,  9.886585691318021E+03,  7.478976970605507E+03,
2460269.444444444, A.D. 2023-Nov-20 22:40:00.0000,  1.953553852925291E-01,  6.645253498523653E+03,  4.991122736190712E+01,  2.458743366275629E+01,  3.176996207718349E+02,  2.460269426837992E+06,  4.819814803195580E-02,  7.331890081494680E+01,  9.577994894212624E+01,  8.258619242657254E+03,  9.871984986790856E+03,  7.469166652654721E+03,
2460269.458333333, A.D. 2023-Nov-20 23:00:00.0000,  1.958073035532858E-01,  6.640454313001461E+03,  4.990229275444529E+01,  2.452131128525821E+01,  3.177276569480621E+02,  2.460269426852908E+06,  4.820976496012028E-02,  1.311261635532614E+02,  1.455251973597524E+02,  8.257292490148169E+03,  9.874130667294878E+03,  7.467366835283194E+03,
2460269.472222222, A.D. 2023-Nov-20 23:20:00.0000,  1.952527746440849E-01,  6.648672352486484E+03,  4.991998100886182E+01,  2.447260455927117E+01,  3.178395273255222E+02,  2.460269513342759E+06,  4.817018915816462E-02,  1.888602582855531E+02,  1.860881104836042E+02,  8.261814571085944E+03,  9.874956789685406E+03,  7.473501895912354E+03,
2460269.486111111, A.D. 2023-Nov-20 23:40:00.0000,  1.952307350038525E-01,  6.651331806881080E+03,  4.992976521836778E+01,  2.445611502357545E+01,  3.176720563058929E+02,  2.460269513301607E+06,  4.814327933170533E-02,  2.468989753710655E+02,  2.284438710230273E+02,  8.264892927928755E+03,  9.878454048976429E+03,  7.477679231603935E+03,
2460269.500000000, A.D. 2023-Nov-21 00:00:00.0000,  1.956405623523755E-01,  6.642594371929228E+03,  4.990716546726444E+01,  2.442913163472005E+01,  3.178987793601573E+02,  2.460269513317973E+06,  4.820145631146838E-02,  3.045358919494418E+02,  2.836011459444891E+02,  8.258241354581121E+03,  9.873888337233015E+03,  7.468654010653753E+03,
2460269.513888889, A.D. 2023-Nov-21 00:20:00.0000,  1.957799492941104E-01,  6.644613204923090E+03,  4.991854009809479E+01,  2.435515995853232E+01,  3.178432693005425E+02,  2.460269513305196E+06,  4.816696745778195E-02,  2.429113603563054E+00,  3.682249576730731E+00,  8.262182967324556E+03,  9.879752729726020E+03,  7.474001769273471E+03,
2460269.527777778, A.D. 2023-Nov-21 00:40:00.0000,  1.954017936902642E-01,  6.646754921641485E+03,  4.991774978088068E+01,  2.435395633467186E+01,  3.179742157315578E+02,  2.460269513321096E+06,  4.817764955301602E-02,  6.017664502755644E+01,  8.174344891839387E+01,  8.260961644603482E+03,  9.875168367565479E+03,  7.472344610831336E+03,
2460269.541666667, A.D. 2023-Nov-21 01:00:00.0000,  1.957692048935336E-01,  6.640225148367982E+03,  4.990033913474785E+01,  2.429357919510464E+01,  3.178821304074633E+02,  2.460269513314825E+06,  4.821568680120621E-02,  1.181091040687607E+02,  1.355747369733768E+02,  8.256616370290732E+03,  9.873007592213482E+03,  7.466449694770166E+03,
2460269.555555556, A.D. 2023-Nov-21 01:20:00.0000,  1.954141095904686E-01,  6.646471158244619E+03,  4.991503637148133E+01,  2.423764004970387E+01,  3.180508924186533E+02,  2.460269513328056E+06,  4.817962867752688E-02,  1.757812511486577E+02,  1.771041097217521E+02,  8.260735413669247E+03,  9.874999669093875E+03,  7.472037661592024E+03,
2460269.569444444, A.D. 2023-Nov-21 01:40:00.0000,  1.950964708249577E-01,  6.652222627820578E+03,  4.992948473763441E+01,  2.421539995919260E+01,  3.179062248510810E+02,  2.460269599784184E+06,  4.814565522206735E-02,  2.337932180319466E+02,  2.182237713283578E+02,  8.264621021898787E+03,  9.877019415976996E+03,  7.477310223311607E+03,
2460269.583333333, A.D. 2023-Nov-21 02:00:00.0000,  1.957370704959794E-01,  6.643902968630603E+03,  4.991355400844193E+01,  2.419819415040987E+01,  3.180153410999242E+02,  2.460269599776201E+06,  4.817854413489644E-02,  2.915544871628340E+02,  2.692266475112492E+02,  8.260859384290930E+03,  9.877815799951259E+03,  7.472205863922040E+03,
